FILM_ID,ACTOR_ID,LAST_UPDATE
360,103,2006-02-15 10:05:03.000 Z
378,103,2006-02-15 10:05:03.000 Z
437,103,2006-02-15 10:05:03.000 Z
585,103,2006-02-15 10:05:03.000 Z
609,103,2006-02-15 10:05:03.000 Z
639,103,2006-02-15 10:05:03.000 Z
643,103,2006-02-15 10:05:03.000 Z
692,103,2006-02-15 10:05:03.000 Z
735,103,2006-02-15 10:05:03.000 Z
822,103,2006-02-15 10:05:03.000 Z
895,103,2006-02-15 10:05:03.000 Z
903,103,2006-02-15 10:05:03.000 Z
912,103,2006-02-15 10:05:03.000 Z
942,103,2006-02-15 10:05:03.000 Z
956,103,2006-02-15 10:05:03.000 Z
19,104,2006-02-15 10:05:03.000 Z
39,104,2006-02-15 10:05:03.000 Z
40,104,2006-02-15 10:05:03.000 Z
59,104,2006-02-15 10:05:03.000 Z
70,104,2006-02-15 10:05:03.000 Z
136,104,2006-02-15 10:05:03.000 Z
156,104,2006-02-15 10:05:03.000 Z
184,104,2006-02-15 10:05:03.000 Z
198,104,2006-02-15 10:05:03.000 Z
233,104,2006-02-15 10:05:03.000 Z
259,104,2006-02-15 10:05:03.000 Z
287,104,2006-02-15 10:05:03.000 Z
309,104,2006-02-15 10:05:03.000 Z
313,104,2006-02-15 10:05:03.000 Z
394,104,2006-02-15 10:05:03.000 Z
401,104,2006-02-15 10:05:03.000 Z
463,104,2006-02-15 10:05:03.000 Z
506,104,2006-02-15 10:05:03.000 Z
516,104,2006-02-15 10:05:03.000 Z
583,104,2006-02-15 10:05:03.000 Z
600,104,2006-02-15 10:05:03.000 Z
607,104,2006-02-15 10:05:03.000 Z
657,104,2006-02-15 10:05:03.000 Z
677,104,2006-02-15 10:05:03.000 Z
739,104,2006-02-15 10:05:03.000 Z
892,104,2006-02-15 10:05:03.000 Z
904,104,2006-02-15 10:05:03.000 Z
926,104,2006-02-15 10:05:03.000 Z
945,104,2006-02-15 10:05:03.000 Z
984,104,2006-02-15 10:05:03.000 Z
999,104,2006-02-15 10:05:03.000 Z
12,105,2006-02-15 10:05:03.000 Z
15,105,2006-02-15 10:05:03.000 Z
21,105,2006-02-15 10:05:03.000 Z
29,105,2006-02-15 10:05:03.000 Z
42,105,2006-02-15 10:05:03.000 Z
116,105,2006-02-15 10:05:03.000 Z
158,105,2006-02-15 10:05:03.000 Z
239,105,2006-02-15 10:05:03.000 Z
280,105,2006-02-15 10:05:03.000 Z
283,105,2006-02-15 10:05:03.000 Z
315,105,2006-02-15 10:05:03.000 Z
333,105,2006-02-15 10:05:03.000 Z
372,105,2006-02-15 10:05:03.000 Z
377,105,2006-02-15 10:05:03.000 Z
530,105,2006-02-15 10:05:03.000 Z
558,105,2006-02-15 10:05:03.000 Z
561,105,2006-02-15 10:05:03.000 Z
606,105,2006-02-15 10:05:03.000 Z
649,105,2006-02-15 10:05:03.000 Z
686,105,2006-02-15 10:05:03.000 Z
750,105,2006-02-15 10:05:03.000 Z
795,105,2006-02-15 10:05:03.000 Z
831,105,2006-02-15 10:05:03.000 Z
835,105,2006-02-15 10:05:03.000 Z
858,105,2006-02-15 10:05:03.000 Z
864,105,2006-02-15 10:05:03.000 Z
893,105,2006-02-15 10:05:03.000 Z
906,105,2006-02-15 10:05:03.000 Z
910,105,2006-02-15 10:05:03.000 Z
915,105,2006-02-15 10:05:03.000 Z
954,105,2006-02-15 10:05:03.000 Z
990,105,2006-02-15 10:05:03.000 Z
993,105,2006-02-15 10:05:03.000 Z
994,105,2006-02-15 10:05:03.000 Z
44,106,2006-02-15 10:05:03.000 Z
83,106,2006-02-15 10:05:03.000 Z
108,106,2006-02-15 10:05:03.000 Z
126,106,2006-02-15 10:05:03.000 Z
136,106,2006-02-15 10:05:03.000 Z
166,106,2006-02-15 10:05:03.000 Z
189,106,2006-02-15 10:05:03.000 Z
194,106,2006-02-15 10:05:03.000 Z
204,106,2006-02-15 10:05:03.000 Z
229,106,2006-02-15 10:05:03.000 Z
241,106,2006-02-15 10:05:03.000 Z
345,106,2006-02-15 10:05:03.000 Z
365,106,2006-02-15 10:05:03.000 Z
399,106,2006-02-15 10:05:03.000 Z
439,106,2006-02-15 10:05:03.000 Z
457,106,2006-02-15 10:05:03.000 Z
469,106,2006-02-15 10:05:03.000 Z
500,106,2006-02-15 10:05:03.000 Z
505,106,2006-02-15 10:05:03.000 Z
559,106,2006-02-15 10:05:03.000 Z
566,106,2006-02-15 10:05:03.000 Z
585,106,2006-02-15 10:05:03.000 Z
639,106,2006-02-15 10:05:03.000 Z
654,106,2006-02-15 10:05:03.000 Z
659,106,2006-02-15 10:05:03.000 Z
675,106,2006-02-15 10:05:03.000 Z
687,106,2006-02-15 10:05:03.000 Z
752,106,2006-02-15 10:05:03.000 Z
763,106,2006-02-15 10:05:03.000 Z
780,106,2006-02-15 10:05:03.000 Z
858,106,2006-02-15 10:05:03.000 Z
866,106,2006-02-15 10:05:03.000 Z
881,106,2006-02-15 10:05:03.000 Z
894,106,2006-02-15 10:05:03.000 Z
934,106,2006-02-15 10:05:03.000 Z
62,107,2006-02-15 10:05:03.000 Z
112,107,2006-02-15 10:05:03.000 Z
133,107,2006-02-15 10:05:03.000 Z
136,107,2006-02-15 10:05:03.000 Z
138,107,2006-02-15 10:05:03.000 Z
162,107,2006-02-15 10:05:03.000 Z
165,107,2006-02-15 10:05:03.000 Z
172,107,2006-02-15 10:05:03.000 Z
209,107,2006-02-15 10:05:03.000 Z
220,107,2006-02-15 10:05:03.000 Z
239,107,2006-02-15 10:05:03.000 Z
277,107,2006-02-15 10:05:03.000 Z
292,107,2006-02-15 10:05:03.000 Z
338,107,2006-02-15 10:05:03.000 Z
348,107,2006-02-15 10:05:03.000 Z
369,107,2006-02-15 10:05:03.000 Z
388,107,2006-02-15 10:05:03.000 Z
392,107,2006-02-15 10:05:03.000 Z
409,107,2006-02-15 10:05:03.000 Z
430,107,2006-02-15 10:05:03.000 Z
445,107,2006-02-15 10:05:03.000 Z
454,107,2006-02-15 10:05:03.000 Z
458,107,2006-02-15 10:05:03.000 Z
467,107,2006-02-15 10:05:03.000 Z
520,107,2006-02-15 10:05:03.000 Z
534,107,2006-02-15 10:05:03.000 Z
548,107,2006-02-15 10:05:03.000 Z
571,107,2006-02-15 10:05:03.000 Z
574,107,2006-02-15 10:05:03.000 Z
603,107,2006-02-15 10:05:03.000 Z
606,107,2006-02-15 10:05:03.000 Z
637,107,2006-02-15 10:05:03.000 Z
774,107,2006-02-15 10:05:03.000 Z
781,107,2006-02-15 10:05:03.000 Z
796,107,2006-02-15 10:05:03.000 Z
831,107,2006-02-15 10:05:03.000 Z
849,107,2006-02-15 10:05:03.000 Z
859,107,2006-02-15 10:05:03.000 Z
879,107,2006-02-15 10:05:03.000 Z
905,107,2006-02-15 10:05:03.000 Z
973,107,2006-02-15 10:05:03.000 Z
977,107,2006-02-15 10:05:03.000 Z
1,108,2006-02-15 10:05:03.000 Z
6,108,2006-02-15 10:05:03.000 Z
9,108,2006-02-15 10:05:03.000 Z
137,108,2006-02-15 10:05:03.000 Z
208,108,2006-02-15 10:05:03.000 Z
219,108,2006-02-15 10:05:03.000 Z
242,108,2006-02-15 10:05:03.000 Z
278,108,2006-02-15 10:05:03.000 Z
302,108,2006-02-15 10:05:03.000 Z
350,108,2006-02-15 10:05:03.000 Z
378,108,2006-02-15 10:05:03.000 Z
379,108,2006-02-15 10:05:03.000 Z
495,108,2006-02-15 10:05:03.000 Z
507,108,2006-02-15 10:05:03.000 Z
517,108,2006-02-15 10:05:03.000 Z
561,108,2006-02-15 10:05:03.000 Z
567,108,2006-02-15 10:05:03.000 Z
648,108,2006-02-15 10:05:03.000 Z
652,108,2006-02-15 10:05:03.000 Z
655,108,2006-02-15 10:05:03.000 Z
673,108,2006-02-15 10:05:03.000 Z
693,108,2006-02-15 10:05:03.000 Z
696,108,2006-02-15 10:05:03.000 Z
702,108,2006-02-15 10:05:03.000 Z
721,108,2006-02-15 10:05:03.000 Z
733,108,2006-02-15 10:05:03.000 Z
741,108,2006-02-15 10:05:03.000 Z
744,108,2006-02-15 10:05:03.000 Z
887,108,2006-02-15 10:05:03.000 Z
892,108,2006-02-15 10:05:03.000 Z
894,108,2006-02-15 10:05:03.000 Z
920,108,2006-02-15 10:05:03.000 Z
958,108,2006-02-15 10:05:03.000 Z
966,108,2006-02-15 10:05:03.000 Z
12,109,2006-02-15 10:05:03.000 Z
48,109,2006-02-15 10:05:03.000 Z
77,109,2006-02-15 10:05:03.000 Z
157,109,2006-02-15 10:05:03.000 Z
174,109,2006-02-15 10:05:03.000 Z
190,109,2006-02-15 10:05:03.000 Z
243,109,2006-02-15 10:05:03.000 Z
281,109,2006-02-15 10:05:03.000 Z
393,109,2006-02-15 10:05:03.000 Z
463,109,2006-02-15 10:05:03.000 Z
622,109,2006-02-15 10:05:03.000 Z
657,109,2006-02-15 10:05:03.000 Z
694,109,2006-02-15 10:05:03.000 Z
700,109,2006-02-15 10:05:03.000 Z
732,109,2006-02-15 10:05:03.000 Z
753,109,2006-02-15 10:05:03.000 Z
785,109,2006-02-15 10:05:03.000 Z
786,109,2006-02-15 10:05:03.000 Z
863,109,2006-02-15 10:05:03.000 Z
885,109,2006-02-15 10:05:03.000 Z
955,109,2006-02-15 10:05:03.000 Z
967,109,2006-02-15 10:05:03.000 Z
8,110,2006-02-15 10:05:03.000 Z
27,110,2006-02-15 10:05:03.000 Z
62,110,2006-02-15 10:05:03.000 Z
120,110,2006-02-15 10:05:03.000 Z
126,110,2006-02-15 10:05:03.000 Z
156,110,2006-02-15 10:05:03.000 Z
292,110,2006-02-15 10:05:03.000 Z
343,110,2006-02-15 10:05:03.000 Z
360,110,2006-02-15 10:05:03.000 Z
369,110,2006-02-15 10:05:03.000 Z
435,110,2006-02-15 10:05:03.000 Z
513,110,2006-02-15 10:05:03.000 Z
525,110,2006-02-15 10:05:03.000 Z
539,110,2006-02-15 10:05:03.000 Z
545,110,2006-02-15 10:05:03.000 Z
625,110,2006-02-15 10:05:03.000 Z
650,110,2006-02-15 10:05:03.000 Z
801,110,2006-02-15 10:05:03.000 Z
912,110,2006-02-15 10:05:03.000 Z
961,110,2006-02-15 10:05:03.000 Z
987,110,2006-02-15 10:05:03.000 Z
61,111,2006-02-15 10:05:03.000 Z
78,111,2006-02-15 10:05:03.000 Z
98,111,2006-02-15 10:05:03.000 Z
162,111,2006-02-15 10:05:03.000 Z
179,111,2006-02-15 10:05:03.000 Z
194,111,2006-02-15 10:05:03.000 Z
325,111,2006-02-15 10:05:03.000 Z
359,111,2006-02-15 10:05:03.000 Z
382,111,2006-02-15 10:05:03.000 Z
403,111,2006-02-15 10:05:03.000 Z
407,111,2006-02-15 10:05:03.000 Z
414,111,2006-02-15 10:05:03.000 Z
474,111,2006-02-15 10:05:03.000 Z
489,111,2006-02-15 10:05:03.000 Z
508,111,2006-02-15 10:05:03.000 Z
555,111,2006-02-15 10:05:03.000 Z
603,111,2006-02-15 10:05:03.000 Z
608,111,2006-02-15 10:05:03.000 Z
643,111,2006-02-15 10:05:03.000 Z
669,111,2006-02-15 10:05:03.000 Z
679,111,2006-02-15 10:05:03.000 Z
680,111,2006-02-15 10:05:03.000 Z
699,111,2006-02-15 10:05:03.000 Z
731,111,2006-02-15 10:05:03.000 Z
732,111,2006-02-15 10:05:03.000 Z
737,111,2006-02-15 10:05:03.000 Z
744,111,2006-02-15 10:05:03.000 Z
777,111,2006-02-15 10:05:03.000 Z
847,111,2006-02-15 10:05:03.000 Z
894,111,2006-02-15 10:05:03.000 Z
919,111,2006-02-15 10:05:03.000 Z
962,111,2006-02-15 10:05:03.000 Z
973,111,2006-02-15 10:05:03.000 Z
34,112,2006-02-15 10:05:03.000 Z
37,112,2006-02-15 10:05:03.000 Z
151,112,2006-02-15 10:05:03.000 Z
173,112,2006-02-15 10:05:03.000 Z
188,112,2006-02-15 10:05:03.000 Z
231,112,2006-02-15 10:05:03.000 Z
312,112,2006-02-15 10:05:03.000 Z
322,112,2006-02-15 10:05:03.000 Z
443,112,2006-02-15 10:05:03.000 Z
450,112,2006-02-15 10:05:03.000 Z
565,112,2006-02-15 10:05:03.000 Z
603,112,2006-02-15 10:05:03.000 Z
606,112,2006-02-15 10:05:03.000 Z
654,112,2006-02-15 10:05:03.000 Z
666,112,2006-02-15 10:05:03.000 Z
700,112,2006-02-15 10:05:03.000 Z
728,112,2006-02-15 10:05:03.000 Z
772,112,2006-02-15 10:05:03.000 Z
796,112,2006-02-15 10:05:03.000 Z
817,112,2006-02-15 10:05:03.000 Z
829,112,2006-02-15 10:05:03.000 Z
856,112,2006-02-15 10:05:03.000 Z
865,112,2006-02-15 10:05:03.000 Z
869,112,2006-02-15 10:05:03.000 Z
988,112,2006-02-15 10:05:03.000 Z
35,113,2006-02-15 10:05:03.000 Z
84,113,2006-02-15 10:05:03.000 Z
116,113,2006-02-15 10:05:03.000 Z
181,113,2006-02-15 10:05:03.000 Z
218,113,2006-02-15 10:05:03.000 Z
249,113,2006-02-15 10:05:03.000 Z
258,113,2006-02-15 10:05:03.000 Z
292,113,2006-02-15 10:05:03.000 Z
322,113,2006-02-15 10:05:03.000 Z
353,113,2006-02-15 10:05:03.000 Z
403,113,2006-02-15 10:05:03.000 Z
525,113,2006-02-15 10:05:03.000 Z
642,113,2006-02-15 10:05:03.000 Z
656,113,2006-02-15 10:05:03.000 Z
674,113,2006-02-15 10:05:03.000 Z
680,113,2006-02-15 10:05:03.000 Z
700,113,2006-02-15 10:05:03.000 Z
719,113,2006-02-15 10:05:03.000 Z
723,113,2006-02-15 10:05:03.000 Z
726,113,2006-02-15 10:05:03.000 Z
732,113,2006-02-15 10:05:03.000 Z
748,113,2006-02-15 10:05:03.000 Z
838,113,2006-02-15 10:05:03.000 Z
890,113,2006-02-15 10:05:03.000 Z
921,113,2006-02-15 10:05:03.000 Z
969,113,2006-02-15 10:05:03.000 Z
981,113,2006-02-15 10:05:03.000 Z
13,114,2006-02-15 10:05:03.000 Z
68,114,2006-02-15 10:05:03.000 Z
90,114,2006-02-15 10:05:03.000 Z
162,114,2006-02-15 10:05:03.000 Z
188,114,2006-02-15 10:05:03.000 Z
194,114,2006-02-15 10:05:03.000 Z
210,114,2006-02-15 10:05:03.000 Z
237,114,2006-02-15 10:05:03.000 Z
254,114,2006-02-15 10:05:03.000 Z
305,114,2006-02-15 10:05:03.000 Z
339,114,2006-02-15 10:05:03.000 Z
420,114,2006-02-15 10:05:03.000 Z
425,114,2006-02-15 10:05:03.000 Z
452,114,2006-02-15 10:05:03.000 Z
538,114,2006-02-15 10:05:03.000 Z
619,114,2006-02-15 10:05:03.000 Z
757,114,2006-02-15 10:05:03.000 Z
807,114,2006-02-15 10:05:03.000 Z
827,114,2006-02-15 10:05:03.000 Z
841,114,2006-02-15 10:05:03.000 Z
861,114,2006-02-15 10:05:03.000 Z
866,114,2006-02-15 10:05:03.000 Z
913,114,2006-02-15 10:05:03.000 Z
961,114,2006-02-15 10:05:03.000 Z
993,114,2006-02-15 10:05:03.000 Z
49,115,2006-02-15 10:05:03.000 Z
52,115,2006-02-15 10:05:03.000 Z
245,115,2006-02-15 10:05:03.000 Z
246,115,2006-02-15 10:05:03.000 Z
277,115,2006-02-15 10:05:03.000 Z
302,115,2006-02-15 10:05:03.000 Z
379,115,2006-02-15 10:05:03.000 Z
383,115,2006-02-15 10:05:03.000 Z
391,115,2006-02-15 10:05:03.000 Z
428,115,2006-02-15 10:05:03.000 Z
506,115,2006-02-15 10:05:03.000 Z
531,115,2006-02-15 10:05:03.000 Z
607,115,2006-02-15 10:05:03.000 Z
615,115,2006-02-15 10:05:03.000 Z
661,115,2006-02-15 10:05:03.000 Z
671,115,2006-02-15 10:05:03.000 Z
686,115,2006-02-15 10:05:03.000 Z
703,115,2006-02-15 10:05:03.000 Z
714,115,2006-02-15 10:05:03.000 Z
740,115,2006-02-15 10:05:03.000 Z
754,115,2006-02-15 10:05:03.000 Z
846,115,2006-02-15 10:05:03.000 Z
887,115,2006-02-15 10:05:03.000 Z
952,115,2006-02-15 10:05:03.000 Z
955,115,2006-02-15 10:05:03.000 Z
966,115,2006-02-15 10:05:03.000 Z
985,115,2006-02-15 10:05:03.000 Z
994,115,2006-02-15 10:05:03.000 Z
36,116,2006-02-15 10:05:03.000 Z
48,116,2006-02-15 10:05:03.000 Z
88,116,2006-02-15 10:05:03.000 Z
90,116,2006-02-15 10:05:03.000 Z
105,116,2006-02-15 10:05:03.000 Z
128,116,2006-02-15 10:05:03.000 Z
336,116,2006-02-15 10:05:03.000 Z
338,116,2006-02-15 10:05:03.000 Z
384,116,2006-02-15 10:05:03.000 Z
412,116,2006-02-15 10:05:03.000 Z
420,116,2006-02-15 10:05:03.000 Z
451,116,2006-02-15 10:05:03.000 Z
481,116,2006-02-15 10:05:03.000 Z
492,116,2006-02-15 10:05:03.000 Z
584,116,2006-02-15 10:05:03.000 Z
606,116,2006-02-15 10:05:03.000 Z
622,116,2006-02-15 10:05:03.000 Z
647,116,2006-02-15 10:05:03.000 Z
653,116,2006-02-15 10:05:03.000 Z
742,116,2006-02-15 10:05:03.000 Z
784,116,2006-02-15 10:05:03.000 Z
844,116,2006-02-15 10:05:03.000 Z
939,116,2006-02-15 10:05:03.000 Z
956,116,2006-02-15 10:05:03.000 Z
10,117,2006-02-15 10:05:03.000 Z
15,117,2006-02-15 10:05:03.000 Z
42,117,2006-02-15 10:05:03.000 Z
167,117,2006-02-15 10:05:03.000 Z
178,117,2006-02-15 10:05:03.000 Z
190,117,2006-02-15 10:05:03.000 Z
197,117,2006-02-15 10:05:03.000 Z
224,117,2006-02-15 10:05:03.000 Z
246,117,2006-02-15 10:05:03.000 Z
273,117,2006-02-15 10:05:03.000 Z
298,117,2006-02-15 10:05:03.000 Z
316,117,2006-02-15 10:05:03.000 Z
337,117,2006-02-15 10:05:03.000 Z
395,117,2006-02-15 10:05:03.000 Z
423,117,2006-02-15 10:05:03.000 Z
432,117,2006-02-15 10:05:03.000 Z
459,117,2006-02-15 10:05:03.000 Z
468,117,2006-02-15 10:05:03.000 Z
550,117,2006-02-15 10:05:03.000 Z
578,117,2006-02-15 10:05:03.000 Z
707,117,2006-02-15 10:05:03.000 Z
710,117,2006-02-15 10:05:03.000 Z
738,117,2006-02-15 10:05:03.000 Z
739,117,2006-02-15 10:05:03.000 Z
778,117,2006-02-15 10:05:03.000 Z
783,117,2006-02-15 10:05:03.000 Z
785,117,2006-02-15 10:05:03.000 Z
797,117,2006-02-15 10:05:03.000 Z
812,117,2006-02-15 10:05:03.000 Z
831,117,2006-02-15 10:05:03.000 Z
864,117,2006-02-15 10:05:03.000 Z
887,117,2006-02-15 10:05:03.000 Z
926,117,2006-02-15 10:05:03.000 Z
35,118,2006-02-15 10:05:03.000 Z
39,118,2006-02-15 10:05:03.000 Z
41,118,2006-02-15 10:05:03.000 Z
49,118,2006-02-15 10:05:03.000 Z
55,118,2006-02-15 10:05:03.000 Z
136,118,2006-02-15 10:05:03.000 Z
141,118,2006-02-15 10:05:03.000 Z
151,118,2006-02-15 10:05:03.000 Z
311,118,2006-02-15 10:05:03.000 Z
384,118,2006-02-15 10:05:03.000 Z
399,118,2006-02-15 10:05:03.000 Z
499,118,2006-02-15 10:05:03.000 Z
517,118,2006-02-15 10:05:03.000 Z
553,118,2006-02-15 10:05:03.000 Z
558,118,2006-02-15 10:05:03.000 Z
572,118,2006-02-15 10:05:03.000 Z
641,118,2006-02-15 10:05:03.000 Z
656,118,2006-02-15 10:05:03.000 Z
695,118,2006-02-15 10:05:03.000 Z
735,118,2006-02-15 10:05:03.000 Z
788,118,2006-02-15 10:05:03.000 Z
852,118,2006-02-15 10:05:03.000 Z
938,118,2006-02-15 10:05:03.000 Z
957,118,2006-02-15 10:05:03.000 Z
969,118,2006-02-15 10:05:03.000 Z
21,119,2006-02-15 10:05:03.000 Z
49,119,2006-02-15 10:05:03.000 Z
64,119,2006-02-15 10:05:03.000 Z
87,119,2006-02-15 10:05:03.000 Z
143,119,2006-02-15 10:05:03.000 Z
171,119,2006-02-15 10:05:03.000 Z
172,119,2006-02-15 10:05:03.000 Z
173,119,2006-02-15 10:05:03.000 Z
381,119,2006-02-15 10:05:03.000 Z
394,119,2006-02-15 10:05:03.000 Z
412,119,2006-02-15 10:05:03.000 Z
418,119,2006-02-15 10:05:03.000 Z
454,119,2006-02-15 10:05:03.000 Z
509,119,2006-02-15 10:05:03.000 Z
521,119,2006-02-15 10:05:03.000 Z
567,119,2006-02-15 10:05:03.000 Z
570,119,2006-02-15 10:05:03.000 Z
592,119,2006-02-15 10:05:03.000 Z
614,119,2006-02-15 10:05:03.000 Z
636,119,2006-02-15 10:05:03.000 Z
649,119,2006-02-15 10:05:03.000 Z
693,119,2006-02-15 10:05:03.000 Z
738,119,2006-02-15 10:05:03.000 Z
751,119,2006-02-15 10:05:03.000 Z
782,119,2006-02-15 10:05:03.000 Z
786,119,2006-02-15 10:05:03.000 Z
788,119,2006-02-15 10:05:03.000 Z
802,119,2006-02-15 10:05:03.000 Z
858,119,2006-02-15 10:05:03.000 Z
868,119,2006-02-15 10:05:03.000 Z
900,119,2006-02-15 10:05:03.000 Z
939,119,2006-02-15 10:05:03.000 Z
57,120,2006-02-15 10:05:03.000 Z
63,120,2006-02-15 10:05:03.000 Z
144,120,2006-02-15 10:05:03.000 Z
149,120,2006-02-15 10:05:03.000 Z
208,120,2006-02-15 10:05:03.000 Z
231,120,2006-02-15 10:05:03.000 Z
238,120,2006-02-15 10:05:03.000 Z
255,120,2006-02-15 10:05:03.000 Z
414,120,2006-02-15 10:05:03.000 Z
424,120,2006-02-15 10:05:03.000 Z
489,120,2006-02-15 10:05:03.000 Z
513,120,2006-02-15 10:05:03.000 Z
590,120,2006-02-15 10:05:03.000 Z
641,120,2006-02-15 10:05:03.000 Z
642,120,2006-02-15 10:05:03.000 Z
659,120,2006-02-15 10:05:03.000 Z
682,120,2006-02-15 10:05:03.000 Z
691,120,2006-02-15 10:05:03.000 Z
715,120,2006-02-15 10:05:03.000 Z
717,120,2006-02-15 10:05:03.000 Z
722,120,2006-02-15 10:05:03.000 Z
746,120,2006-02-15 10:05:03.000 Z
830,120,2006-02-15 10:05:03.000 Z
894,120,2006-02-15 10:05:03.000 Z
898,120,2006-02-15 10:05:03.000 Z
911,120,2006-02-15 10:05:03.000 Z
994,120,2006-02-15 10:05:03.000 Z
141,121,2006-02-15 10:05:03.000 Z
154,121,2006-02-15 10:05:03.000 Z
161,121,2006-02-15 10:05:03.000 Z
170,121,2006-02-15 10:05:03.000 Z
186,121,2006-02-15 10:05:03.000 Z
198,121,2006-02-15 10:05:03.000 Z
220,121,2006-02-15 10:05:03.000 Z
222,121,2006-02-15 10:05:03.000 Z
284,121,2006-02-15 10:05:03.000 Z
297,121,2006-02-15 10:05:03.000 Z
338,121,2006-02-15 10:05:03.000 Z
353,121,2006-02-15 10:05:03.000 Z
449,121,2006-02-15 10:05:03.000 Z
479,121,2006-02-15 10:05:03.000 Z
517,121,2006-02-15 10:05:03.000 Z
633,121,2006-02-15 10:05:03.000 Z
654,121,2006-02-15 10:05:03.000 Z
658,121,2006-02-15 10:05:03.000 Z
666,121,2006-02-15 10:05:03.000 Z
771,121,2006-02-15 10:05:03.000 Z
780,121,2006-02-15 10:05:03.000 Z
847,121,2006-02-15 10:05:03.000 Z
884,121,2006-02-15 10:05:03.000 Z
885,121,2006-02-15 10:05:03.000 Z
966,121,2006-02-15 10:05:03.000 Z
22,122,2006-02-15 10:05:03.000 Z
29,122,2006-02-15 10:05:03.000 Z
76,122,2006-02-15 10:05:03.000 Z
83,122,2006-02-15 10:05:03.000 Z
157,122,2006-02-15 10:05:03.000 Z
158,122,2006-02-15 10:05:03.000 Z
166,122,2006-02-15 10:05:03.000 Z
227,122,2006-02-15 10:05:03.000 Z
238,122,2006-02-15 10:05:03.000 Z
300,122,2006-02-15 10:05:03.000 Z
307,122,2006-02-15 10:05:03.000 Z
363,122,2006-02-15 10:05:03.000 Z
470,122,2006-02-15 10:05:03.000 Z
489,122,2006-02-15 10:05:03.000 Z
491,122,2006-02-15 10:05:03.000 Z
542,122,2006-02-15 10:05:03.000 Z
620,122,2006-02-15 10:05:03.000 Z
649,122,2006-02-15 10:05:03.000 Z
654,122,2006-02-15 10:05:03.000 Z
673,122,2006-02-15 10:05:03.000 Z
718,122,2006-02-15 10:05:03.000 Z
795,122,2006-02-15 10:05:03.000 Z
957,122,2006-02-15 10:05:03.000 Z
961,122,2006-02-15 10:05:03.000 Z
998,122,2006-02-15 10:05:03.000 Z
3,123,2006-02-15 10:05:03.000 Z
43,123,2006-02-15 10:05:03.000 Z
67,123,2006-02-15 10:05:03.000 Z
105,123,2006-02-15 10:05:03.000 Z
148,123,2006-02-15 10:05:03.000 Z
151,123,2006-02-15 10:05:03.000 Z
185,123,2006-02-15 10:05:03.000 Z
223,123,2006-02-15 10:05:03.000 Z
234,123,2006-02-15 10:05:03.000 Z
245,123,2006-02-15 10:05:03.000 Z
246,123,2006-02-15 10:05:03.000 Z
266,123,2006-02-15 10:05:03.000 Z
286,123,2006-02-15 10:05:03.000 Z
429,123,2006-02-15 10:05:03.000 Z
442,123,2006-02-15 10:05:03.000 Z
446,123,2006-02-15 10:05:03.000 Z
479,123,2006-02-15 10:05:03.000 Z
480,123,2006-02-15 10:05:03.000 Z
494,123,2006-02-15 10:05:03.000 Z
503,123,2006-02-15 10:05:03.000 Z
530,123,2006-02-15 10:05:03.000 Z
576,123,2006-02-15 10:05:03.000 Z
577,123,2006-02-15 10:05:03.000 Z
589,123,2006-02-15 10:05:03.000 Z
593,123,2006-02-15 10:05:03.000 Z
725,123,2006-02-15 10:05:03.000 Z
730,123,2006-02-15 10:05:03.000 Z
786,123,2006-02-15 10:05:03.000 Z
860,123,2006-02-15 10:05:03.000 Z
892,123,2006-02-15 10:05:03.000 Z
926,123,2006-02-15 10:05:03.000 Z
988,123,2006-02-15 10:05:03.000 Z
22,124,2006-02-15 10:05:03.000 Z
64,124,2006-02-15 10:05:03.000 Z
106,124,2006-02-15 10:05:03.000 Z
113,124,2006-02-15 10:05:03.000 Z
190,124,2006-02-15 10:05:03.000 Z
246,124,2006-02-15 10:05:03.000 Z
260,124,2006-02-15 10:05:03.000 Z
263,124,2006-02-15 10:05:03.000 Z
289,124,2006-02-15 10:05:03.000 Z
306,124,2006-02-15 10:05:03.000 Z
312,124,2006-02-15 10:05:03.000 Z
322,124,2006-02-15 10:05:03.000 Z
343,124,2006-02-15 10:05:03.000 Z
449,124,2006-02-15 10:05:03.000 Z
468,124,2006-02-15 10:05:03.000 Z
539,124,2006-02-15 10:05:03.000 Z
601,124,2006-02-15 10:05:03.000 Z
726,124,2006-02-15 10:05:03.000 Z
742,124,2006-02-15 10:05:03.000 Z
775,124,2006-02-15 10:05:03.000 Z
785,124,2006-02-15 10:05:03.000 Z
814,124,2006-02-15 10:05:03.000 Z
858,124,2006-02-15 10:05:03.000 Z
882,124,2006-02-15 10:05:03.000 Z
987,124,2006-02-15 10:05:03.000 Z
997,124,2006-02-15 10:05:03.000 Z
62,125,2006-02-15 10:05:03.000 Z
98,125,2006-02-15 10:05:03.000 Z
100,125,2006-02-15 10:05:03.000 Z
114,125,2006-02-15 10:05:03.000 Z
175,125,2006-02-15 10:05:03.000 Z
188,125,2006-02-15 10:05:03.000 Z
204,125,2006-02-15 10:05:03.000 Z
238,125,2006-02-15 10:05:03.000 Z
250,125,2006-02-15 10:05:03.000 Z
324,125,2006-02-15 10:05:03.000 Z
338,125,2006-02-15 10:05:03.000 Z
361,125,2006-02-15 10:05:03.000 Z
367,125,2006-02-15 10:05:03.000 Z
395,125,2006-02-15 10:05:03.000 Z
